0,mark_,prod_,country_,date_
8689,-13.21084,KaggleMart,Kaggle Recipe Book,Spain,2020-09-28
8690,-13.751022,KaggleMart,Kaggle Recipe Book,Spain,2020-09-29
8691,-9.136552,KaggleMart,Kaggle Recipe Book,Spain,2020-09-30
8692,-4.638956,KaggleMart,Kaggle Recipe Book,Spain,2020-10-01
8693,-0.56936747,KaggleMart,Kaggle Recipe Book,Spain,2020-10-02
8694,13.751372,KaggleMart,Kaggle Recipe Book,Spain,2020-10-03
8695,16.704405,KaggleMart,Kaggle Recipe Book,Spain,2020-10-04
8696,-14.032913,KaggleMart,Kaggle Recipe Book,Spain,2020-10-05
8697,-15.540915,KaggleMart,Kaggle Recipe Book,Spain,2020-10-06
8698,-14.203438,KaggleMart,Kaggle Recipe Book,Spain,2020-10-07
8699,-11.472497,KaggleMart,Kaggle Recipe Book,Spain,2020-10-08
8700,-4.2141213,KaggleMart,Kaggle Recipe Book,Spain,2020-10-09
8701,10.430227,KaggleMart,Kaggle Recipe Book,Spain,2020-10-10
8702,14.697814,KaggleMart,Kaggle Recipe Book,Spain,2020-10-11
8703,-14.328263,KaggleMart,Kaggle Recipe Book,Spain,2020-10-12
8704,-15.068831,KaggleMart,Kaggle Recipe Book,Spain,2020-10-13
8705,-13.5156355,KaggleMart,Kaggle Recipe Book,Spain,2020-10-14
8706,-10.876603,KaggleMart,Kaggle Recipe Book,Spain,2020-10-15
8707,-4.296144,KaggleMart,Kaggle Recipe Book,Spain,2020-10-16
8708,9.306792,KaggleMart,Kaggle Recipe Book,Spain,2020-10-17
8709,14.85825,KaggleMart,Kaggle Recipe Book,Spain,2020-10-18
8710,-12.986685,KaggleMart,Kaggle Recipe Book,Spain,2020-10-19
8711,-11.066907,KaggleMart,Kaggle Recipe Book,Spain,2020-10-20
8712,-9.155219,KaggleMart,Kaggle Recipe Book,Spain,2020-10-21
8713,-7.527164,KaggleMart,Kaggle Recipe Book,Spain,2020-10-22
8714,-2.4755442,KaggleMart,Kaggle Recipe Book,Spain,2020-10-23
8715,9.423602,KaggleMart,Kaggle Recipe Book,Spain,2020-10-24
8716,13.937868,KaggleMart,Kaggle Recipe Book,Spain,2020-10-25
8717,-12.694677,KaggleMart,Kaggle Recipe Book,Spain,2020-10-26
8718,-12.638791,KaggleMart,Kaggle Recipe Book,Spain,2020-10-27
8719,-7.2095532,KaggleMart,Kaggle Recipe Book,Spain,2020-10-28
8720,-5.6026187,KaggleMart,Kaggle Recipe Book,Spain,2020-10-29
8721,-2.197133,KaggleMart,Kaggle Recipe Book,Spain,2020-10-30
8722,7.8094,KaggleMart,Kaggle Recipe Book,Spain,2020-10-31
8723,9.803598,KaggleMart,Kaggle Recipe Book,Spain,2020-11-01
8724,-14.886954,KaggleMart,Kaggle Recipe Book,Spain,2020-11-02
8725,-15.885049,KaggleMart,Kaggle Recipe Book,Spain,2020-11-03
8726,-14.698612,KaggleMart,Kaggle Recipe Book,Spain,2020-11-04
8727,-10.735569,KaggleMart,Kaggle Recipe Book,Spain,2020-11-05
8728,-2.891391,KaggleMart,Kaggle Recipe Book,Spain,2020-11-06
8729,11.845816,KaggleMart,Kaggle Recipe Book,Spain,2020-11-07
8730,14.682375,KaggleMart,Kaggle Recipe Book,Spain,2020-11-08
8731,-14.692336,KaggleMart,Kaggle Recipe Book,Spain,2020-11-09
8732,-17.467104,KaggleMart,Kaggle Recipe Book,Spain,2020-11-10
8733,-16.370646,KaggleMart,Kaggle Recipe Book,Spain,2020-11-11
8734,-11.945008,KaggleMart,Kaggle Recipe Book,Spain,2020-11-12
8735,-4.7956605,KaggleMart,Kaggle Recipe Book,Spain,2020-11-13
8736,9.251505,KaggleMart,Kaggle Recipe Book,Spain,2020-11-14
8737,13.068607,KaggleMart,Kaggle Recipe Book,Spain,2020-11-15
8738,-14.898037,KaggleMart,Kaggle Recipe Book,Spain,2020-11-16
8739,-14.80378,KaggleMart,Kaggle Recipe Book,Spain,2020-11-17
8740,-13.637776,KaggleMart,Kaggle Recipe Book,Spain,2020-11-18
8741,-9.549325,KaggleMart,Kaggle Recipe Book,Spain,2020-11-19
8742,-4.346855,KaggleMart,Kaggle Recipe Book,Spain,2020-11-20
8743,8.273845,KaggleMart,Kaggle Recipe Book,Spain,2020-11-21
8744,13.293673,KaggleMart,Kaggle Recipe Book,Spain,2020-11-22
8745,-13.544037,KaggleMart,Kaggle Recipe Book,Spain,2020-11-23
8746,-11.238131,KaggleMart,Kaggle Recipe Book,Spain,2020-11-24
8747,-9.735456,KaggleMart,Kaggle Recipe Book,Spain,2020-11-25
8748,-6.1466656,KaggleMart,Kaggle Recipe Book,Spain,2020-11-26
8749,-2.2578259,KaggleMart,Kaggle Recipe Book,Spain,2020-11-27
8750,8.22152,KaggleMart,Kaggle Recipe Book,Spain,2020-11-28
8751,10.256088,KaggleMart,Kaggle Recipe Book,Spain,2020-11-29
8752,-13.4406395,KaggleMart,Kaggle Recipe Book,Spain,2020-11-30
8753,-15.139259,KaggleMart,Kaggle Recipe Book,Spain,2020-12-01
8754,-14.17753,KaggleMart,Kaggle Recipe Book,Spain,2020-12-02
8755,-9.204773,KaggleMart,Kaggle Recipe Book,Spain,2020-12-03
8756,-1.0463314,KaggleMart,Kaggle Recipe Book,Spain,2020-12-04
8757,13.790753,KaggleMart,Kaggle Recipe Book,Spain,2020-12-05
8758,15.556104,KaggleMart,Kaggle Recipe Book,Spain,2020-12-06
8759,-14.075108,KaggleMart,Kaggle Recipe Book,Spain,2020-12-07
8760,-17.839525,KaggleMart,Kaggle Recipe Book,Spain,2020-12-08
8761,-17.310936,KaggleMart,Kaggle Recipe Book,Spain,2020-12-09
8762,-13.086187,KaggleMart,Kaggle Recipe Book,Spain,2020-12-10
8763,-4.497645,KaggleMart,Kaggle Recipe Book,Spain,2020-12-11
8764,9.968358,KaggleMart,Kaggle Recipe Book,Spain,2020-12-12
8765,12.515731,KaggleMart,Kaggle Recipe Book,Spain,2020-12-13
8766,-15.476085,KaggleMart,Kaggle Recipe Book,Spain,2020-12-14
8767,-17.463713,KaggleMart,Kaggle Recipe Book,Spain,2020-12-15
8768,-16.64134,KaggleMart,Kaggle Recipe Book,Spain,2020-12-16
8769,-12.585256,KaggleMart,Kaggle Recipe Book,Spain,2020-12-17
8770,-4.9433436,KaggleMart,Kaggle Recipe Book,Spain,2020-12-18
8771,7.8023524,KaggleMart,Kaggle Recipe Book,Spain,2020-12-19
8772,11.198682,KaggleMart,Kaggle Recipe Book,Spain,2020-12-20
8773,-15.446242,KaggleMart,Kaggle Recipe Book,Spain,2020-12-21
8774,-14.155234,KaggleMart,Kaggle Recipe Book,Spain,2020-12-22
8775,-13.346384,KaggleMart,Kaggle Recipe Book,Spain,2020-12-23
8776,-9.607854,KaggleMart,Kaggle Recipe Book,Spain,2020-12-24
8777,-3.0929945,KaggleMart,Kaggle Recipe Book,Spain,2020-12-25
8778,7.1694913,KaggleMart,Kaggle Recipe Book,Spain,2020-12-26
8779,9.423317,KaggleMart,Kaggle Recipe Book,Spain,2020-12-27
8780,-14.208154,KaggleMart,Kaggle Recipe Book,Spain,2020-12-28
8781,-13.355251,KaggleMart,Kaggle Recipe Book,Spain,2020-12-29
8782,-10.219958,KaggleMart,Kaggle Recipe Book,Spain,2020-12-30
8783,-7.5618014,KaggleMart,Kaggle Recipe Book,Spain,2020-12-31
8784,-6.3457623,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-01
8785,-10.783565,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-02
8786,-8.81905,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-03
8787,3.3770802,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-04
8788,14.05061,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-05
8789,-5.899799,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-06
8790,-6.7125664,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-07
8791,-8.706698,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-08
8792,-13.009643,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-09
8793,-7.1068153,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-10
8794,5.4897795,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-11
8795,13.820701,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-12
8796,-9.402186,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-13
8797,-9.410463,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-14
8798,-10.494414,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-15
8799,-11.416714,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-16
8800,-4.574715,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-17
8801,8.513369,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-18
8802,14.153421,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-19
8803,-8.255376,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-20
8804,-10.4247675,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-21
8805,-10.128552,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-22
8806,-9.791441,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-23
8807,-2.2123277,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-24
8808,11.397422,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-25
8809,15.285949,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-26
8810,-6.3497696,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-27
8811,-13.051395,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-28
8812,-12.806707,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-29
8813,-10.979448,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-30
8814,-2.2849438,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-01-31
8815,12.980156,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-01
8816,19.154026,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-02
8817,-4.265279,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-03
8818,-6.2591467,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-04
8819,-8.261919,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-05
8820,-12.581967,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-06
8821,-6.5612326,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-07
8822,5.968223,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-08
8823,14.3190565,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-09
8824,-10.857679,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-10
8825,-10.385372,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-11
8826,-10.024713,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-12
8827,-11.548689,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-13
8828,-5.0942726,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-14
8829,7.8557463,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-15
8830,13.478662,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-16
8831,-10.856917,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-17
8832,-10.767134,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-18
8833,-9.695633,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-19
8834,-9.950682,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-20
8835,-2.7209451,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-21
8836,10.703235,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-22
8837,14.046542,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-23
8838,-9.539834,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-24
8839,-13.335451,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-25
8840,-12.529039,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-26
8841,-11.433881,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-27
8842,-3.1529555,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-28
8843,11.651255,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-02-29
8844,14.72303,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-01
8845,-5.6629195,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-02
8846,-6.518526,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-03
8847,-7.6076875,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-04
8848,-10.912865,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-05
8849,-4.8533173,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-06
8850,7.9960713,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-07
8851,15.456961,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-08
8852,-10.685275,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-09
8853,-10.677394,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-10
8854,-9.30736,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-11
8855,-10.386602,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-12
8856,-4.1717663,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-13
8857,8.81416,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-14
8858,13.522593,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-15
8859,-11.745964,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-16
8860,-11.148571,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-17
8861,-9.725444,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-18
8862,-9.969741,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-19
8863,-2.7281535,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-20
8864,10.750815,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-21
8865,13.260124,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-22
8866,-11.369296,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-23
8867,-13.592588,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-24
8868,-12.815371,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-25
8869,-12.08404,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-26
8870,-4.000777,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-27
8871,10.764019,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-28
8872,13.685774,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-29
8873,-10.272979,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-30
8874,-14.584677,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-03-31
8875,-12.585519,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-01
8876,-9.85082,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-02
8877,-3.072916,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-03
8878,9.896615,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-04
8879,17.899723,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-05
8880,-8.623516,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-06
8881,-9.156263,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-07
8882,-7.6226573,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-08
8883,-8.667518,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-09
8884,-2.304739,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-10
8885,10.430665,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-11
8886,15.426148,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-12
8887,-10.78529,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-13
8888,-10.437367,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-14
8889,-8.160372,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-15
8890,-8.92833,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-16
8891,-2.2746522,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-17
8892,10.870001,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-18
8893,13.483171,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-19
8894,-12.096005,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-20
8895,-12.406179,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-21
8896,-11.299723,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-22
8897,-11.239599,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-23
8898,-3.7115586,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-24
8899,10.7592535,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-25
8900,13.787365,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-26
8901,-11.262804,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-27
8902,-14.321307,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-28
8903,-12.888481,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-29
8904,-14.008899,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-04-30
8905,-6.03996,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-01
8906,9.280793,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-02
8907,17.311008,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-03
8908,-9.745681,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-04
8909,-9.046358,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-05
8910,-6.7258377,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-06
8911,-7.291515,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-07
8912,-0.72296864,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-08
8913,12.4366455,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-09
8914,17.927923,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-10
8915,-8.532127,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-11
8916,-8.818742,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-12
8917,-6.4079013,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-13
8918,-6.641583,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-14
8919,-0.51315206,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-15
8920,12.440849,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-16
8921,15.681581,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-17
8922,-10.536207,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-18
8923,-10.97854,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-19
8924,-9.748805,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-20
8925,-10.271621,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-21
8926,-3.2204409,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-22
8927,10.932255,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-23
8928,14.393772,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-24
8929,-10.967402,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-25
8930,-13.499621,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-26
8931,-12.383862,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-27
8932,-13.732818,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-28
8933,-6.2289047,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-29
8934,8.506657,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-30
8935,9.968086,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-05-31
8936,-14.649496,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-01
8937,-9.880848,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-02
8938,-7.6363783,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-03
8939,-8.726693,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-04
8940,-2.0516896,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-05
8941,11.151166,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-06
8942,17.427702,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-07
8943,-9.530573,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-08
8944,-8.948622,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-09
8945,-5.8169866,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-10
8946,-6.067277,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-11
8947,0.80985206,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-12
8948,14.357333,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-13
8949,18.453121,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-14
8950,-7.7371264,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-15
8951,-8.131583,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-16
8952,-6.0877457,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-17
8953,-7.490361,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-18
8954,-1.4196119,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-19
8955,12.772905,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-20
8956,17.294968,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-21
8957,-8.721592,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-22
8958,-10.760214,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-23
8959,-10.338411,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-24
8960,-11.670669,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-25
8961,-5.255895,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-26
8962,9.469607,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-27
8963,12.077175,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-28
8964,-13.189757,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-29
8965,-14.318218,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-06-30
8966,-12.3401985,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-01
8967,-9.720455,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-02
8968,-2.8701031,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-03
8969,10.42307,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-04
8970,17.086971,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-05
8971,-10.216258,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-06
8972,-9.931868,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-07
8973,-7.4103107,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-08
8974,-7.648617,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-09
8975,-0.47338718,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-10
8976,13.49178,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-11
8977,17.815346,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-12
8978,-8.719981,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-13
8979,-9.107671,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-14
8980,-6.948173,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-15
8981,-7.2195396,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-16
8982,-0.14741935,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-17
8983,14.527723,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-18
8984,19.928822,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-19
8985,-5.650226,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-20
8986,-7.8493686,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-21
8987,-7.216219,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-22
8988,-8.7114315,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-23
8989,-3.1310694,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-24
8990,11.850069,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-25
8991,15.1841135,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-26
8992,-10.320843,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-27
8993,-12.412582,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-28
8994,-11.123421,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-29
8995,-13.289338,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-30
8996,-7.651689,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-07-31
8997,7.1545014,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-01
8998,16.7628,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-02
8999,-10.83777,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-03
9000,-10.907496,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-04
9001,-8.916586,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-05
9002,-9.170322,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-06
9003,-1.8586096,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-07
9004,12.224605,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-08
9005,17.040375,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-09
9006,-9.851369,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-10
9007,-11.163485,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-11
9008,-9.067977,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-12
9009,-9.024261,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-13
9010,-1.5984312,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-14
9011,13.306348,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-15
9012,18.871544,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-16
9013,-7.007831,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-17
9014,-9.332645,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-18
9015,-7.5338883,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-19
9016,-7.971384,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-20
9017,-1.8245316,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-21
9018,13.700333,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-22
9019,18.176899,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-23
9020,-6.830184,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-24
9021,-8.020636,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-25
9022,-7.5810986,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-26
